retardo_ms,timeout_s,repeticion,codigo_http,latencia_ms
1000,1.0,1,503,2101.6
1000,1.0,1,503,2078.0
1000,1.0,1,503,2108.1
1000,1.0,1,503,1158.5
1000,1.0,1,503,1171.0
1000,1.0,1,503,1176.0
1000,1.0,1,503,1160.5
1000,1.0,1,503,1142.4
1000,1.0,1,503,1141.9
1000,1.0,1,503,1137.9
1000,1.0,1,503,1139.8
1000,1.0,1,503,1131.8
1000,1.0,1,503,1111.8
1000,1.0,1,503,1134.8
1000,1.0,1,503,1151.1
1000,1.0,1,503,1130.5
1000,1.0,1,503,1149.3
1000,1.0,1,503,1141.9
1000,1.0,1,503,1159.2
1000,1.0,1,503,1150.7
1000,1.0,1,503,1137.4
1000,1.0,1,503,1133.8
1000,1.0,1,503,1133.5
1000,1.0,1,503,1135.5
1000,1.0,1,503,1124.7
1000,1.0,1,503,1140.1
1000,1.0,1,503,1916.4
1000,1.0,1,503,1132.0
1000,1.0,1,503,1108.2
1000,1.0,1,503,1917.0
1000,1.0,1,503,1117.3
1000,1.0,1,503,1121.2
1000,1.0,1,503,1122.1
1000,1.0,1,503,1128.6
1000,1.0,1,503,1119.5
1000,1.0,1,503,1937.0
1000,1.0,1,503,1917.3
1000,1.0,1,503,1954.4
1000,1.0,1,503,1918.7
1000,1.0,1,503,1962.3
1000,1.0,1,503,1933.7
1000,1.0,1,503,1961.5
1000,1.0,1,503,1920.3
1000,1.0,1,503,1181.8
1000,1.0,1,503,1182.3
1000,1.0,1,503,1178.7
1000,1.0,1,503,1173.7
1000,1.0,1,503,1169.9
1000,1.0,1,503,1169.8
1000,1.0,1,503,1172.2
1000,1.0,1,503,1159.4
1000,1.0,1,503,1155.4
1000,1.0,1,503,1156.5
1000,1.0,1,503,1078.8
1000,1.0,1,503,1121.2
1000,1.0,1,503,1127.2
1000,1.0,1,503,1130.8
1000,1.0,1,503,1141.3
1000,1.0,1,503,1109.7
1000,1.0,1,503,1116.2
1000,1.0,1,503,1107.9
1000,1.0,1,503,1123.5
1000,1.0,1,503,1113.1
1000,1.0,1,503,1122.7
1000,1.0,1,503,1120.1
1000,1.0,1,503,1114.2
1000,1.0,1,503,1099.3
1000,1.0,1,503,1104.5
1000,1.0,1,503,1103.7
1000,1.0,1,503,1797.6
1000,1.0,1,503,1094.0
1000,1.0,1,503,1101.8
1000,1.0,1,503,1095.6
1000,1.0,1,503,1097.7
1000,1.0,1,503,1805.8
1000,1.0,1,503,1798.1
1000,1.0,1,503,1827.4
1000,1.0,1,503,1855.3
1000,1.0,1,503,1806.1
1000,1.0,1,503,1840.6
1000,1.0,1,503,1809.0
1000,1.0,1,503,1815.2
1000,1.0,1,503,1846.8
1000,1.0,1,503,1218.1
1000,1.0,1,503,1217.3
1000,1.0,1,503,1217.3
1000,1.0,1,503,1203.6
1000,1.0,1,503,1205.7
1000,1.0,1,503,1204.9
1000,1.0,1,503,1203.6
1000,1.0,1,503,1186.6
1000,1.0,1,503,1174.5
1000,1.0,1,503,1176.7
1000,1.0,1,503,1064.3
1000,1.0,1,503,1117.2
1000,1.0,1,503,1116.1
1000,1.0,1,503,1113.6
1000,1.0,1,503,1112.9
1000,1.0,1,503,1120.7
1000,1.0,1,503,1116.1
1000,1.0,1,503,1111.0
1000,1.0,1,503,1108.9
1000,1.0,1,503,1106.2
1000,2.0,1,201,2096.9
1000,2.0,1,201,2097.4
1000,2.0,1,201,2100.2
1000,2.0,1,201,2097.4
1000,2.0,1,201,2101.0
1000,2.0,1,201,2097.7
1000,2.0,1,201,2103.6
1000,2.0,1,201,2181.2
1000,2.0,1,201,2110.6
1000,2.0,1,201,2108.2
1000,2.0,1,503,2175.9
1000,2.0,1,201,2112.0
1000,2.0,1,201,2204.2
1000,2.0,1,503,2174.3
1000,2.0,1,201,2221.7
1000,2.0,1,201,2098.7
1000,2.0,1,503,2226.9
1000,2.0,1,503,2221.8
1000,2.0,1,201,2230.1
1000,2.0,1,503,2203.3
1000,2.0,1,201,2232.3
1000,2.0,1,503,2172.6
1000,2.0,1,201,2225.8
1000,2.0,1,503,2211.0
1000,2.0,1,503,2198.2
1000,2.0,1,503,2206.5
1000,2.0,1,503,2183.7
1000,2.0,1,503,2198.1
1000,2.0,1,503,2191.0
1000,2.0,1,503,2179.1
1000,2.0,1,201,2231.6
1000,2.0,1,503,2194.6
1000,2.0,1,503,2212.0
1000,2.0,1,503,2207.3
1000,2.0,1,503,2171.0
1000,2.0,1,201,2111.0
1000,2.0,1,503,2207.3
1000,2.0,1,503,2210.9
1000,2.0,1,201,2211.1
1000,2.0,1,503,3157.4
1000,2.0,1,503,2192.8
1000,2.0,1,503,3064.1
1000,2.0,1,503,3088.8
1000,2.0,1,503,3110.4
1000,2.0,1,503,3119.7
1000,2.0,1,503,3106.2
1000,2.0,1,503,3091.9
1000,2.0,1,503,3146.8
1000,2.0,1,503,3142.1
1000,2.0,1,503,3103.9
1000,2.0,1,503,2043.8
1000,2.0,1,503,2056.2
1000,2.0,1,503,2049.0
1000,2.0,1,503,2066.3
1000,2.0,1,503,2060.0
1000,2.0,1,503,2064.6
1000,2.0,1,503,2065.5
1000,2.0,1,503,2087.0
1000,2.0,1,503,2091.3
1000,2.0,1,503,2098.8
1000,2.0,1,503,2093.7
1000,2.0,1,503,2162.8
1000,2.0,1,503,2115.4
1000,2.0,1,503,2126.7
1000,2.0,1,503,2132.4
1000,2.0,1,503,2149.0
1000,2.0,1,503,2152.2
1000,2.0,1,503,2101.8
1000,2.0,1,503,2136.1
1000,2.0,1,503,2125.3
1000,2.0,1,503,2109.6
1000,2.0,1,503,2137.4
1000,2.0,1,503,2111.4
1000,2.0,1,503,2145.0
1000,2.0,1,503,2111.8
1000,2.0,1,503,2123.9
1000,2.0,1,503,2934.6
1000,2.0,1,503,2132.3
1000,2.0,1,503,2871.6
1000,2.0,1,503,2124.7
1000,2.0,1,503,2128.4
1000,2.0,1,503,2108.0
1000,2.0,1,503,2918.4
1000,2.0,1,503,2911.0
1000,2.0,1,503,2887.0
1000,2.0,1,503,2892.8
1000,2.0,1,503,2947.3
1000,2.0,1,503,2954.0
1000,2.0,1,503,2937.6
1000,2.0,1,503,2897.9
1000,2.0,1,503,3099.3
1000,2.0,1,503,3075.7
1000,2.0,1,503,3072.0
1000,2.0,1,503,3071.2
1000,2.0,1,503,3065.4
1000,2.0,1,503,3068.5
1000,2.0,1,503,3058.0
1000,2.0,1,503,3048.1
1000,2.0,1,503,3031.4
1000,2.0,1,503,3039.8
1000,2.0,1,503,2161.4
1000,2.0,1,503,2090.7
1000,2.0,1,503,2167.6
1000,2.0,1,503,2162.7
1000,2.0,1,503,2168.5
1000,2.0,1,503,2176.6
1000,2.0,1,503,2185.9
1000,2.0,1,503,2181.6
1000,2.0,1,503,2186.8
1000,2.0,1,503,2181.9
1000,2.0,1,503,2183.5
1000,2.0,1,503,2138.5
1000,2.0,1,503,2133.4
1000,2.0,1,503,2137.7
1000,2.0,1,503,2126.5
1000,2.0,1,503,2128.1
1000,2.0,1,503,2126.9
1000,2.0,1,503,2119.1
1000,2.0,1,503,2112.0
1000,2.0,1,503,2828.4
1000,2.0,1,503,2769.6
1000,2.0,1,503,2107.8
1000,2.0,1,503,2821.7
1000,2.0,1,503,2790.5
1000,2.0,1,503,2803.2
1000,2.0,1,503,2845.1
1000,2.0,1,503,2847.3
1000,2.0,1,503,2768.3
1000,2.0,1,503,2804.5
1000,2.0,1,503,2825.6
1000,2.0,1,503,3155.4
1000,2.0,1,201,3123.1
1000,2.0,1,201,3102.7
1000,2.0,1,201,3079.0
1000,2.0,1,201,3079.6
1000,2.0,1,503,3110.2
1000,2.0,1,503,3095.5
1000,2.0,1,503,3079.6
1000,2.0,1,503,3071.4
1000,2.0,1,503,3064.9
1000,2.0,1,503,2133.5
1000,2.0,1,503,2069.1
1000,2.0,1,503,2108.8
1000,2.0,1,503,2174.7
1000,2.0,1,503,2128.4
1000,2.0,1,503,2118.4
1000,2.0,1,503,2137.0
1000,2.0,1,503,2149.3
1000,2.0,1,503,2170.9
1000,2.0,1,503,2171.0
1000,30.0,1,201,2055.0
1000,30.0,1,201,2056.3
1000,30.0,1,201,2058.1
1000,30.0,1,201,2059.2
1000,30.0,1,201,2062.9
1000,30.0,1,201,2063.3
1000,30.0,1,201,2070.1
1000,30.0,1,201,2079.1
1000,30.0,1,201,3097.4
1000,30.0,1,201,3093.2
1000,30.0,1,201,2073.6
1000,30.0,1,201,3181.0
1000,30.0,1,201,2098.9
1000,30.0,1,201,3075.2
1000,30.0,1,201,3089.9
1000,30.0,1,201,2079.4
1000,30.0,1,201,3076.5
1000,30.0,1,201,4184.3
1000,30.0,1,201,3128.0
1000,30.0,1,201,2081.9
1000,30.0,1,201,4177.2
1000,30.0,1,201,4152.1
1000,30.0,1,201,5169.0
1000,30.0,1,201,2207.3
1000,30.0,1,201,2070.9
1000,30.0,1,201,3069.0
1000,30.0,1,201,3065.0
1000,30.0,1,201,2206.1
1000,30.0,1,201,4165.2
1000,30.0,1,201,4230.9
1000,30.0,1,201,5160.6
1000,30.0,1,201,4230.4
1000,30.0,1,201,2202.1
1000,30.0,1,201,4139.6
1000,30.0,1,201,4150.7
1000,30.0,1,201,4179.8
1000,30.0,1,201,4138.3
1000,30.0,1,201,3198.9
1000,30.0,1,201,3156.5
1000,30.0,1,201,5217.2
1000,30.0,1,201,4206.3
1000,30.0,1,201,5153.8
1000,30.0,1,201,5232.1
1000,30.0,1,201,5214.9
1000,30.0,1,201,5149.9
1000,30.0,1,201,5228.4
1000,30.0,1,201,5160.9
1000,30.0,1,201,5148.1
1000,30.0,1,201,6218.3
1000,30.0,1,201,5158.7
1000,30.0,1,201,4211.2
1000,30.0,1,201,4219.2
1000,30.0,1,201,4214.3
1000,30.0,1,201,4207.5
1000,30.0,1,201,4217.3
1000,30.0,1,201,4228.6
1000,30.0,1,201,4535.7
1000,30.0,1,201,4527.0
1000,30.0,1,201,4574.7
1000,30.0,1,201,5270.4
1000,30.0,1,201,4571.2
1000,30.0,1,201,5264.0
1000,30.0,1,201,5254.2
1000,30.0,1,201,5139.6
1000,30.0,1,201,5140.5
1000,30.0,1,201,5141.3
1000,30.0,1,201,4531.2
1000,30.0,1,201,4289.1
1000,30.0,1,201,4529.9
1000,30.0,1,201,4999.0
1000,30.0,1,201,4994.0
1000,30.0,1,201,5303.9
1000,30.0,1,201,5303.5
1000,30.0,1,201,5267.6
1000,30.0,1,201,5226.4
1000,30.0,1,201,5228.3
1000,30.0,1,201,5197.5
1000,30.0,1,201,4265.4
1000,30.0,1,201,4511.1
1000,30.0,1,201,4518.0
1000,30.0,1,201,4963.3
1000,30.0,1,201,4957.6
1000,30.0,1,201,5436.1
1000,30.0,1,201,5430.2
1000,30.0,1,201,5419.6
1000,30.0,1,201,5390.5
1000,30.0,1,201,5380.5
1000,30.0,1,201,5382.4
1000,30.0,1,201,4456.7
1000,30.0,1,201,4914.7
1000,30.0,1,201,4915.5
1000,30.0,1,201,4992.1
1000,30.0,1,201,4992.3
1000,30.0,1,201,5495.7
1000,30.0,1,201,5495.9
1000,30.0,1,201,5451.6
1000,30.0,1,201,5452.9
1000,30.0,1,201,5441.4
1000,30.0,1,201,5444.4
1000,30.0,1,201,4454.2
1000,30.0,1,201,4888.8
1000,30.0,1,201,4888.5
1000,30.0,1,201,4923.5
1000,30.0,1,201,4922.0
1000,30.0,1,201,5823.7
1000,30.0,1,201,5812.3
1000,30.0,1,201,5501.7
1000,30.0,1,201,5500.8
1000,30.0,1,201,5454.4
1000,30.0,1,201,5452.0
1000,30.0,1,201,4756.5
1000,30.0,1,201,4803.5
1000,30.0,1,201,4820.4
1000,30.0,1,201,4839.5
1000,30.0,1,201,4920.5
1000,30.0,1,201,4938.8
1000,30.0,1,201,5016.6
1000,30.0,1,201,4808.1
1000,30.0,1,201,5027.2
1000,30.0,1,201,4618.9
1000,30.0,1,201,5016.6
1000,30.0,1,201,4756.4
1000,30.0,1,201,4780.0
1000,30.0,1,201,4809.0
1000,30.0,1,201,4879.1
1000,30.0,1,201,4893.7
1000,30.0,1,201,4969.2
1000,30.0,1,201,4997.7
1000,30.0,1,201,4972.7
1000,30.0,1,201,5024.9
1000,30.0,1,201,4975.2
1000,30.0,1,201,5027.4
1000,30.0,1,201,4597.2
1000,30.0,1,201,4568.3
1000,30.0,1,201,4669.1
1000,30.0,1,201,4685.8
1000,30.0,1,201,4771.3
1000,30.0,1,201,4798.8
1000,30.0,1,201,5019.5
1000,30.0,1,201,4619.8
1000,30.0,1,201,5020.1
1000,30.0,1,201,4995.8
1000,30.0,1,201,5018.1
1000,30.0,1,201,4533.1
1000,30.0,1,201,4604.1
1000,30.0,1,201,4696.9
1000,30.0,1,201,4701.9
1000,30.0,1,201,4773.8
1000,30.0,1,201,5293.9
1000,30.0,1,201,5334.1
2000,1.0,1,503,1084.6
2000,1.0,1,503,1094.1
2000,1.0,1,503,1107.0
2000,1.0,1,503,1111.2
2000,1.0,1,503,1137.6
2000,1.0,1,503,1138.0
2000,1.0,1,503,1193.1
2000,1.0,1,503,1258.6
2000,1.0,1,503,1282.5
2000,1.0,1,503,1183.2
2000,1.0,1,503,1268.7
2000,1.0,1,503,1201.0
2000,1.0,1,503,1209.1
2000,1.0,1,503,1250.3
2000,1.0,1,503,1261.3
2000,1.0,1,503,1229.6
2000,1.0,1,503,1216.6
2000,1.0,1,503,1211.9
2000,1.0,1,503,1191.7
2000,1.0,1,503,1272.2
2000,1.0,1,503,1223.8
2000,1.0,1,503,1203.8
2000,1.0,1,503,1256.7
2000,1.0,1,503,1250.0
2000,1.0,1,503,1259.0
2000,1.0,1,503,1218.3
2000,1.0,1,503,1218.4
2000,1.0,1,503,1248.4
2000,1.0,1,503,1190.9
2000,1.0,1,503,1178.2
2000,1.0,1,503,1226.8
2000,1.0,1,503,1232.2
2000,1.0,1,503,1220.6
2000,1.0,1,503,1251.2
2000,1.0,1,503,1221.3
2000,1.0,1,503,1262.1
2000,1.0,1,503,1226.6
2000,1.0,1,503,1232.9
2000,1.0,1,503,1213.8
2000,1.0,1,503,1260.2
2000,1.0,1,503,2061.2
2000,1.0,1,503,2165.3
2000,1.0,1,503,2070.4
2000,1.0,1,503,2084.5
2000,1.0,1,503,2169.8
2000,1.0,1,503,2088.4
2000,1.0,1,503,2173.4
2000,1.0,1,503,2113.1
2000,1.0,1,503,2184.8
2000,1.0,1,503,2112.9
2000,1.0,1,503,1321.6
2000,1.0,1,503,1303.4
2000,1.0,1,503,1242.2
2000,1.0,1,503,1250.5
2000,1.0,1,503,1233.2
2000,1.0,1,503,1284.8
2000,1.0,1,503,1244.3
2000,1.0,1,503,1194.5
2000,1.0,1,503,1210.9
2000,1.0,1,503,1176.9
2000,1.0,1,503,1161.1
2000,1.0,1,503,1203.1
2000,1.0,1,503,1162.6
2000,1.0,1,503,1223.2
2000,1.0,1,503,1233.0
2000,1.0,1,503,1168.5
2000,1.0,1,503,1969.6
2000,1.0,1,503,1156.7
2000,1.0,1,503,1206.5
2000,1.0,1,503,1195.9
2000,1.0,1,503,1185.4
2000,1.0,1,503,1955.9
2000,1.0,1,503,1175.5
2000,1.0,1,503,1905.3
2000,1.0,1,503,1171.3
2000,1.0,1,503,1872.7
2000,1.0,1,503,1183.1
2000,1.0,1,503,1952.2
2000,1.0,1,503,1183.1
2000,1.0,1,503,1164.2
2000,1.0,1,503,1178.8
2000,1.0,1,503,1824.6
2000,1.0,1,503,1174.8
2000,1.0,1,503,1161.0
2000,1.0,1,503,1830.0
2000,1.0,1,503,1163.6
2000,1.0,1,503,1165.5
2000,1.0,1,503,1833.1
2000,1.0,1,503,1868.3
2000,1.0,1,503,1938.8
2000,1.0,1,503,1281.0
2000,1.0,1,503,1269.4
2000,1.0,1,503,1271.5
2000,1.0,1,503,1277.7
2000,1.0,1,503,1253.4
2000,1.0,1,503,1255.0
2000,1.0,1,503,1232.1
2000,1.0,1,503,1216.5
2000,1.0,1,503,1221.4
2000,1.0,1,503,1209.1
2000,1.0,1,503,1167.1
2000,1.0,1,503,1155.3
2000,1.0,1,503,1147.9
2000,1.0,1,503,1151.6
2000,1.0,1,503,1154.7
2000,1.0,1,503,1162.7
2000,1.0,1,503,1144.6
2000,1.0,1,503,1146.3
2000,1.0,1,503,1148.3
2000,1.0,1,503,1148.3
2000,1.0,1,503,1131.6
2000,1.0,1,503,1142.9
2000,1.0,1,503,1122.3
2000,1.0,1,503,1135.5
2000,1.0,1,503,1792.6
2000,1.0,1,503,1128.5
2000,1.0,1,503,1103.2
2000,1.0,1,503,1693.5
2000,1.0,1,503,1730.3
2000,1.0,1,503,1116.0
2000,1.0,1,503,1119.9
2000,1.0,1,503,1118.2
2000,1.0,1,503,1720.9
2000,1.0,1,503,1760.9
2000,1.0,1,503,1654.6
2000,1.0,1,503,1106.2
2000,1.0,1,503,1662.7
2000,1.0,1,503,1685.9
2000,1.0,1,503,1780.2
2000,1.0,1,503,1753.2
2000,1.0,1,503,1310.2
2000,1.0,1,503,1307.3
2000,1.0,1,503,1298.6
2000,1.0,1,503,1289.9
2000,1.0,1,503,1262.4
2000,1.0,1,503,1260.3
2000,1.0,1,503,1222.9
2000,1.0,1,503,1229.0
2000,1.0,1,503,1220.7
2000,1.0,1,503,1207.6
2000,1.0,1,503,1154.9
2000,1.0,1,503,1161.5
2000,1.0,1,503,1171.4
2000,1.0,1,503,1173.9
2000,1.0,1,503,1170.4
2000,1.0,1,503,1169.5
2000,1.0,1,503,1151.7
2000,1.0,1,503,1141.6
2000,1.0,1,503,1145.5
2000,1.0,1,503,1144.1
2000,2.0,1,503,2030.4
2000,2.0,1,503,2037.7
2000,2.0,1,503,2078.5
2000,2.0,1,503,2075.9
2000,2.0,1,503,2078.9
2000,2.0,1,503,2094.8
2000,2.0,1,503,2193.7
2000,2.0,1,503,2131.5
2000,2.0,1,503,2137.3
2000,2.0,1,503,2200.9
2000,2.0,1,503,2151.1
2000,2.0,1,503,2181.3
2000,2.0,1,503,2193.0
2000,2.0,1,503,2190.2
2000,2.0,1,503,2158.3
2000,2.0,1,503,2162.0
2000,2.0,1,503,2187.7
2000,2.0,1,503,2189.8
2000,2.0,1,503,2192.6
2000,2.0,1,503,4024.2
2000,2.0,1,503,2164.0
2000,2.0,1,503,2199.9
2000,2.0,1,503,2192.6
2000,2.0,1,503,2146.4
2000,2.0,1,503,2184.6
2000,2.0,1,503,2189.3
2000,2.0,1,503,2146.2
2000,2.0,1,503,2158.3
2000,2.0,1,503,2179.2
2000,2.0,1,503,2192.0
2000,2.0,1,503,2138.0
2000,2.0,1,503,2175.0
2000,2.0,1,503,2188.8
2000,2.0,1,503,2173.7
2000,2.0,1,503,2165.7
2000,2.0,1,503,2160.3
2000,2.0,1,503,2156.2
2000,2.0,1,503,2172.0
2000,2.0,1,503,2168.5
2000,2.0,1,503,2168.6
2000,2.0,1,503,2169.7
2000,2.0,1,503,4017.9
2000,2.0,1,503,4059.7
2000,2.0,1,503,4063.7
2000,2.0,1,503,4138.6
2000,2.0,1,503,4119.9
2000,2.0,1,503,4064.4
2000,2.0,1,503,4112.1
2000,2.0,1,503,4072.7
2000,2.0,1,503,4134.2
2000,2.0,1,503,2227.2
2000,2.0,1,503,2211.2
2000,2.0,1,503,2189.8
2000,2.0,1,503,2183.9
2000,2.0,1,503,2197.1
2000,2.0,1,503,2171.8
2000,2.0,1,503,2132.3
2000,2.0,1,503,2144.1
2000,2.0,1,503,2108.3
2000,2.0,1,503,2118.0
2000,2.0,1,503,2129.2
2000,2.0,1,503,2118.2
2000,2.0,1,503,2129.0
2000,2.0,1,503,2122.5
2000,2.0,1,503,2124.9
2000,2.0,1,503,2108.2
2000,2.0,1,503,2122.8
2000,2.0,1,503,2139.5
2000,2.0,1,503,2130.1
2000,2.0,1,503,2125.4
2000,2.0,1,503,2116.1
2000,2.0,1,503,2117.0
2000,2.0,1,503,2119.6
2000,2.0,1,503,2108.4
2000,2.0,1,503,2118.2
2000,2.0,1,503,2127.3
2000,2.0,1,503,2111.0
2000,2.0,1,503,2120.6
2000,2.0,1,503,2117.3
2000,2.0,1,503,2105.3
2000,2.0,1,503,3954.9
2000,2.0,1,503,3839.3
2000,2.0,1,503,3846.8
2000,2.0,1,503,3967.5
2000,2.0,1,503,3885.0
2000,2.0,1,503,3898.3
2000,2.0,1,503,3940.7
2000,2.0,1,503,3965.1
2000,2.0,1,503,3890.6
2000,2.0,1,503,3897.8
2000,2.0,1,503,2224.7
2000,2.0,1,503,2219.8
2000,2.0,1,503,2190.5
2000,2.0,1,503,2188.3
2000,2.0,1,503,2192.3
2000,2.0,1,503,2191.4
2000,2.0,1,503,2158.3
2000,2.0,1,503,2154.0
2000,2.0,1,503,2144.3
2000,2.0,1,503,2154.9
2000,2.0,1,503,2079.7
2000,2.0,1,503,2113.6
2000,2.0,1,503,2103.2
2000,2.0,1,503,2097.5
2000,2.0,1,503,2105.9
2000,2.0,1,503,2108.8
2000,2.0,1,503,2117.0
2000,2.0,1,503,2137.1
2000,2.0,1,503,2115.6
2000,2.0,1,503,2134.8
2000,2.0,1,503,2122.1
2000,2.0,1,503,2123.9
2000,2.0,1,503,2113.3
2000,2.0,1,503,2110.5
2000,2.0,1,503,3807.7
2000,2.0,1,503,2096.5
2000,2.0,1,503,3745.5
2000,2.0,1,503,2116.9
2000,2.0,1,503,3791.2
2000,2.0,1,503,2091.4
2000,2.0,1,503,3801.5
2000,2.0,1,503,2107.4
2000,2.0,1,503,2096.3
2000,2.0,1,503,3742.5
2000,2.0,1,503,2099.5
2000,2.0,1,503,3838.0
2000,2.0,1,503,3807.6
2000,2.0,1,503,3863.2
2000,2.0,1,503,3837.5
2000,2.0,1,503,3861.2
2000,2.0,1,503,2307.4
2000,2.0,1,503,2303.7
2000,2.0,1,503,2246.9
2000,2.0,1,503,2257.3
2000,2.0,1,503,2264.1
2000,2.0,1,503,2250.2
2000,2.0,1,503,2218.1
2000,2.0,1,503,2212.8
2000,2.0,1,503,2200.0
2000,2.0,1,503,2193.7
2000,2.0,1,503,2110.5
2000,2.0,1,503,2126.1
2000,2.0,1,503,2126.2
2000,2.0,1,503,2119.8
2000,2.0,1,503,2123.4
2000,2.0,1,503,2121.5
2000,2.0,1,503,2118.2
2000,2.0,1,503,2117.9
2000,2.0,1,503,2115.0
2000,2.0,1,503,2104.6
2000,30.0,1,201,4049.4
2000,30.0,1,201,4049.1
2000,30.0,1,201,4053.6
2000,30.0,1,201,4049.8
2000,30.0,1,201,6137.4
2000,30.0,1,201,4054.4
2000,30.0,1,201,4070.6
2000,30.0,1,201,4057.1
2000,30.0,1,201,10223.6
2000,30.0,1,201,6154.7
2000,30.0,1,201,4057.6
2000,30.0,1,201,6146.9
2000,30.0,1,201,8190.7
2000,30.0,1,201,6315.2
2000,30.0,1,201,6267.4
2000,30.0,1,201,8186.4
2000,30.0,1,201,8108.6
2000,30.0,1,201,6134.2
2000,30.0,1,201,8172.6
2000,30.0,1,201,8331.7
2000,30.0,1,201,4323.6
2000,30.0,1,201,4054.6
2000,30.0,1,201,6126.4
2000,30.0,1,201,8168.3
2000,30.0,1,201,6122.9
2000,30.0,1,201,6304.5
2000,30.0,1,201,8176.7
2000,30.0,1,201,8167.1
2000,30.0,1,201,8201.8
2000,30.0,1,201,6058.9
2000,30.0,1,201,10206.5
2000,30.0,1,201,6058.9
2000,30.0,1,201,4062.0
2000,30.0,1,201,4051.8
2000,30.0,1,201,6114.1
2000,30.0,1,201,8310.9
2000,30.0,1,201,6291.5
2000,30.0,1,201,6103.3
2000,30.0,1,201,10292.7
2000,30.0,1,201,10203.2
2000,30.0,1,201,10087.0
2000,30.0,1,201,8331.4
2000,30.0,1,201,10209.2
2000,30.0,1,201,10284.6
2000,30.0,1,201,10285.8
2000,30.0,1,201,10192.3
2000,30.0,1,201,10195.1
2000,30.0,1,201,12126.7
2000,30.0,1,201,12195.3
2000,30.0,1,201,10193.9
2000,30.0,1,201,8231.9
2000,30.0,1,201,8195.0
2000,30.0,1,201,8226.5
2000,30.0,1,201,10204.3
2000,30.0,1,201,8235.1
2000,30.0,1,201,8221.3
2000,30.0,1,201,8284.7
2000,30.0,1,201,8212.0
2000,30.0,1,201,8276.2
2000,30.0,1,201,8267.0
2000,30.0,1,201,10178.7
2000,30.0,1,201,9927.1
2000,30.0,1,201,8232.4
2000,30.0,1,201,8235.0
2000,30.0,1,201,8215.1
2000,30.0,1,201,8179.4
2000,30.0,1,201,8183.7
2000,30.0,1,201,8177.9
2000,30.0,1,201,10129.1
2000,30.0,1,201,8203.5
2000,30.0,1,201,8203.6
2000,30.0,1,201,10116.8
2000,30.0,1,201,10001.6
2000,30.0,1,201,10004.6
2000,30.0,1,201,10004.9
2000,30.0,1,201,10005.6
2000,30.0,1,201,8214.7
2000,30.0,1,201,10028.7
2000,30.0,1,201,8147.6
2000,30.0,1,201,10025.2
2000,30.0,1,201,10022.6
2000,30.0,1,201,10267.0
2000,30.0,1,201,10276.5
2000,30.0,1,201,10288.7
2000,30.0,1,201,10179.7
2000,30.0,1,201,10178.5
2000,30.0,1,201,11862.5
2000,30.0,1,201,8405.4
2000,30.0,1,201,8249.9
2000,30.0,1,201,8286.8
2000,30.0,1,201,10006.5
2000,30.0,1,201,10004.8
2000,30.0,1,201,10267.5
2000,30.0,1,201,10268.0
2000,30.0,1,201,10359.0
2000,30.0,1,201,10249.2
2000,30.0,1,201,10282.5
2000,30.0,1,201,10281.9
2000,30.0,1,201,8436.5
2000,30.0,1,201,8371.6
2000,30.0,1,201,10217.3
2000,30.0,1,201,10185.0
2000,30.0,1,201,10186.2
2000,30.0,1,201,10237.4
2000,30.0,1,201,10237.8
2000,30.0,1,201,10230.3
2000,30.0,1,201,11897.6
2000,30.0,1,201,11900.1
2000,30.0,1,201,11903.6
2000,30.0,1,201,9996.4
2000,30.0,1,201,10007.8
2000,30.0,1,201,10011.1
2000,30.0,1,201,10202.6
2000,30.0,1,201,10204.9
2000,30.0,1,201,10209.6
2000,30.0,1,201,10143.4
2000,30.0,1,201,10186.6
2000,30.0,1,201,10190.7
2000,30.0,1,201,10196.0
2000,30.0,1,201,10201.9
2000,30.0,1,201,9964.2
2000,30.0,1,201,10192.6
2000,30.0,1,201,10028.2
2000,30.0,1,201,10195.7
2000,30.0,1,201,10203.8
2000,30.0,1,201,10187.4
2000,30.0,1,201,10194.5
2000,30.0,1,201,10210.4
2000,30.0,1,201,8341.2
2000,30.0,1,201,8346.7
2000,30.0,1,201,10027.5
2000,30.0,1,201,9848.3
2000,30.0,1,201,10006.9
2000,30.0,1,201,10052.2
2000,30.0,1,201,10066.0
2000,30.0,1,201,10027.5
2000,30.0,1,201,10029.7
2000,30.0,1,201,10045.1
2000,30.0,1,201,10067.6
2000,30.0,1,201,10085.9
2000,30.0,1,201,8348.3
2000,30.0,1,201,10009.1
2000,30.0,1,201,9985.1
2000,30.0,1,201,10028.1
2000,30.0,1,201,9970.4
2000,30.0,1,201,9942.7
2000,30.0,1,201,9946.9
2000,30.0,1,201,9972.3
2000,30.0,1,201,9980.0
2000,30.0,1,201,9995.2
4000,1.0,1,503,1051.2
4000,1.0,1,503,1062.2
4000,1.0,1,503,1113.4
4000,1.0,1,503,1106.3
4000,1.0,1,503,1115.0
4000,1.0,1,503,1106.9
4000,1.0,1,503,1132.5
4000,1.0,1,503,1138.3
4000,1.0,1,503,1136.6
4000,1.0,1,503,1139.3
4000,1.0,1,503,1124.8
4000,1.0,1,503,1147.7
4000,1.0,1,503,1175.1
4000,1.0,1,503,1204.9
4000,1.0,1,503,1194.2
4000,1.0,1,503,1178.7
4000,1.0,1,503,1196.3
4000,1.0,1,503,1195.8
4000,1.0,1,503,1208.6
4000,1.0,1,503,1175.7
